id,replaces,unit,difficulty,cognitive,question,choices,answer1based,answerFeedback,allChoiceFeedback,takeaway,material,context,scope,sources
920036,910036,2,4,4,독도 모형에서 동도를 서도와 똑같은 뾰족한 산으로 만들었다면 무엇을 고쳐야 하나요?,"[""동도 상부의 비교적 평탄한 공간을 살린다"", ""동도를 서도보다 더 높게 만든다"", ""동도의 해안 절벽을 모두 없앤다""]",1,두 섬의 차이를 보여주려면 동도의 낮은 상부 공간과 주변 절벽을 함께 표현해야 해요.,"[""두 섬의 차이를 보여주려면 동도의 낮은 상부 공간과 주변 절벽을 함께 표현해야 해요."", ""실제로 더 높은 섬은 서도예요. 높이를 뒤집으면 또 다른 오류예요."", ""평탄한 상부가 있다는 말은 섬 전체가 평평하다는 뜻이 아니에요.""]","서도는 가파르게 솟고, 동도는 정상 부근에 비교적 평탄한 공간이 있어요.","지형 자료: 서도 168.5m, 가파른 봉우리 / 동도 98.6m, 해안 절벽과 비교적 평탄한 정상 부근.
수정할 모형: 두 섬을 높이만 다른 똑같은 뾰족한 산으로 만듦.",,,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?VdkVgwKey=16%2C03360000%2C37&pageNo=1_1_2_0 | https://www.jbe.go.kr/dokdo/assets/sub/picture.html
920037,910037,2,1,1,동도와 서도 아래 바닷속에도 독도의 지형이 이어지나요?,"[""해수면에서 끝나요"", ""바닷속으로 이어져요""]",2,동도·서도는 해저 화산체의 일부가 물 위로 드러난 모습이에요.,"[""물 위에서 보이는 곳만 전부가 아니에요. 아래에도 화산체가 이어져요."", ""동도·서도는 해저 화산체의 일부가 물 위로 드러난 모습이에요.""]",동도·서도는 큰 해저 화산체에서 바다 위로 드러난 일부예요.,,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920038,910038,2,2,2,독도의 두 큰 섬은 무엇의 일부가 바다 위로 드러난 것인가요?,"[""강이 쌓은 삼각주"", ""해저 화산체"", ""산호가 쌓인 산호섬""]",2,바닷속 화산활동으로 자란 화산체의 윗부분이 바다 위에서 보여요.,"[""독도는 강의 퇴적물이 쌓인 삼각주가 아니라 화산활동으로 만들어졌어요."", ""바닷속 화산활동으로 자란 화산체의 윗부분이 바다 위에서 보여요."", ""독도 형성의 바탕은 산호가 아니라 화산활동이에요.""]",동도·서도는 큰 해저 화산체에서 바다 위로 드러난 일부예요.,,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920039,910039,2,3,3,"독도 설명의 약 2,300m는 어디서부터 잰 규모인가요?","[""해수면부터 서도 정상까지"", ""해수면부터 동도 정상까지"", ""바닷속 화산체의 기저부부터""]",3,"약 2,300m는 해저 기저부부터 화산체 전체를 본 높이예요.","[""해수면부터 서도 정상은 168.5m예요. 기준점이 달라요."", ""동도의 해발 높이는 98.6m예요."", ""약 2,300m는 해저 기저부부터 화산체 전체를 본 높이예요.""]",동도·서도는 큰 해저 화산체에서 바다 위로 드러난 일부예요.,"서도의 해발 높이: 168.5m.
독도 화산체의 전체 높이: 해저 기저부부터 약 2,300m.
높이를 비교할 때 출발 기준을 확인하세요.",,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920040,910040,2,4,3,"168.5m와 약 2,300m를 함께 독도의 높이라고 쓰는 까닭은 무엇인가요?","[""높이를 재기 시작한 기준이 달라서"", ""168.5m는 동도, 2,300m는 서도 높이라서"", ""같은 시작점에서 잰 값의 단위만 달라서""]",1,"168.5m는 해수면부터, 약 2,300m는 해저 기저부부터 설명한 높이예요.","[""168.5m는 해수면부터, 약 2,300m는 해저 기저부부터 설명한 높이예요."", ""서도 최고점은 해수면 기준 168.5m이고 동도는 98.6m예요."", ""둘 다 m를 쓰지만 높이의 시작 기준이 달라요.""]",동도·서도는 큰 해저 화산체에서 바다 위로 드러난 일부예요.,"해수면 → 서도 정상: 168.5m
해저 화산체 기저부 → 화산체 상부: 약 2,300m",,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920041,910041,3,1,1,독도를 처음 만든 자연 현상은 무엇인가요?,"[""강물의 모래 퇴적"", ""산호의 성장"", ""바닷속 화산활동"", ""빙하의 퇴적""]",3,바닷속에서 분출된 화산 물질이 쌓이며 독도 화산체가 만들어졌어요.,"[""강모래가 쌓이는 지형도 있지만 독도의 형성 원인은 해저 화산활동이에요."", ""산호섬과 달리 독도는 화산활동으로 만들어진 섬이에요."", ""바닷속에서 분출된 화산 물질이 쌓이며 독도 화산체가 만들어졌어요."", ""독도는 빙하가 운반한 물질이 쌓여 생긴 섬으로 설명되지 않아요.""]",독도는 바닷속 화산활동으로 분출된 물질이 쌓여 만들어졌어요.,,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920042,910042,3,2,1,독도의 화산활동이 시작된 곳은 어디인가요?,"[""육지 강의 하구"", ""바닷속"", ""해안 모래사장""]",2,독도 화산체는 바닷속에서 자라 나중에 일부가 수면 위로 드러났어요.,"[""독도의 출발점은 강 하구가 아니라 동해 바닷속이에요."", ""독도 화산체는 바닷속에서 자라 나중에 일부가 수면 위로 드러났어요."", ""이미 있는 해변 위가 아니라 바닷속 화산활동에서 시작했어요.""]",독도는 바닷속 화산활동으로 분출된 물질이 쌓여 만들어졌어요.,,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920043,910043,3,3,3,독도의 형성 과정을 순서대로 놓으면 무엇인가요?,"[""수면 위 출현 → 해저 분출 → 물질이 쌓임"", ""물질이 쌓임 → 수면 위 출현 → 첫 해저 분출"", ""해저 분출 → 물질이 쌓임 → 일부가 수면 위로 드러남""]",3,분출된 물질이 쌓여 화산체가 커진 뒤 일부가 물 위로 드러났어요.,"[""독도는 먼저 물 위에 나타난 뒤 화산활동이 시작된 것으로 설명하지 않아요."", ""화산 물질이 쌓이려면 분출이 먼저 있어야 해요."", ""분출된 물질이 쌓여 화산체가 커진 뒤 일부가 물 위로 드러났어요.""]",독도는 바닷속 화산활동으로 분출된 물질이 쌓여 만들어졌어요.,해저에서 화산 물질이 분출했다. 분출물이 쌓여 화산체가 자랐다. 화산체 일부가 바다 위로 드러났다.,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920044,910044,3,4,3,독도 해안이 파도에 깎인다는 사실과 화산 기원을 함께 설명한 것은 무엇인가요?,"[""화산이 섬을 만들고, 이후 파도가 해안을 깎았다"", ""파도가 화산 물질을 처음 분출시켰다"", ""화산으로 생긴 뒤 해안은 변하지 않았다""]",1,처음 만들어진 원인과 이후 모양이 변한 원인은 다를 수 있어요. 독도에는 두 과정이 이어졌어요.,"[""처음 만들어진 원인과 이후 모양이 변한 원인은 다를 수 있어요. 독도에는 두 과정이 이어졌어요."", ""파도는 해안을 깎는 작용이며 해저 화산 분출의 원인으로 제시되지 않았어요."", ""자료에는 물 위로 드러난 뒤 침식이 계속되었다고 설명돼요.""]",독도는 바닷속 화산활동으로 분출된 물질이 쌓여 만들어졌어요.,"독도는 해저 화산활동으로 만들어졌다. 수면 위로 드러난 뒤 침식이 우세해져, 처음 드러났던 화산체의 일부가 남은 것으로 설명된다.",,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920045,910045,3,1,1,독도는 먼저 어디에서 자란 뒤 물 위로 드러났나요?,"[""울릉도 육지 위"", ""동해 바닷속"", ""한반도 강 하구""]",2,독도는 바닷속 화산체가 자라 일부가 물 위로 드러난 섬이에요.,"[""독도는 울릉도에서 떨어져 나온 육지 조각으로 설명되지 않아요."", ""독도는 바닷속 화산체가 자라 일부가 물 위로 드러난 섬이에요."", ""독도는 강 하구의 퇴적섬이 아니라 해저 화산섬이에요.""]","독도는 해저에서 자란 뒤 수면 위로 드러났고, 오랜 시간 침식되며 모습이 달라졌어요.",,,형성 시기는 연구 자료의 대략적인 추정값이며 정확한 하루를 뜻하지 않아요.,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920046,910046,3,2,2,독도가 생긴 뒤 해안을 깎아 온 작용은 무엇인가요?,"[""산호가 섬을 덮는 성장"", ""강 하구에 모래가 쌓이는 퇴적"", ""파도 등에 의한 침식""]",3,바다 위로 나온 뒤에도 파도에 깎이면서 독도의 해안 모양이 변했어요.,"[""자료는 독도 모양의 주요 변화를 산호 성장으로 설명하지 않아요."", ""독도의 지형 변화 설명은 강 하구 삼각주의 형성과 달라요."", ""바다 위로 나온 뒤에도 파도에 깎이면서 독도의 해안 모양이 변했어요.""]","독도는 해저에서 자란 뒤 수면 위로 드러났고, 오랜 시간 침식되며 모습이 달라졌어요.",,,형성 시기는 연구 자료의 대략적인 추정값이며 정확한 하루를 뜻하지 않아요.,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920047,910047,3,3,3,제시된 독도 형성 연표에서 먼저 일어난 일은 무엇인가요?,"[""해저 화산활동 시작"", ""수면 위로 드러남""]",1,약 460만 년 전이 약 250만 년 전보다 더 오래전이에요.,"[""약 460만 년 전이 약 250만 년 전보다 더 오래전이에요."", ""수면 위로 드러난 시기는 해저 화산활동 시작보다 나중이에요.""]","독도는 해저에서 자란 뒤 수면 위로 드러났고, 오랜 시간 침식되며 모습이 달라졌어요.","형성 자료 요약: 최소 약 460만 년 전 해저 화산활동으로 형성되기 시작했고, 약 250만 년 전부터 수면 위로 드러났다.",,형성 시기는 연구 자료의 대략적인 추정값이며 정확한 하루를 뜻하지 않아요.,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920048,910048,3,4,3,형성 연표에서 460만 년 전과 250만 년 전의 차이는 약 몇 년인가요?,"[""710만 년"", ""21만 년"", ""250만 년"", ""210만 년""]",4,460만−250만=210만 년이에요. 자료의 대략적인 시점끼리 계산한 차이예요.,"[""두 시점을 더한 값이에요. 간격은 빼서 구해요."", ""210만 년에서 자릿수가 하나 줄었어요."", ""250만 년은 한 사건의 시점이고 두 시점의 차이가 아니에요."", ""460만−250만=210만 년이에요. 자료의 대략적인 시점끼리 계산한 차이예요.""]","독도는 해저에서 자란 뒤 수면 위로 드러났고, 오랜 시간 침식되며 모습이 달라졌어요.",계산에 사용할 대략적인 시점: 해저 화산활동 460만 년 전 / 수면 위 출현 250만 년 전. 실제 형성은 오랜 과정이며 이 계산이 정확한 형성 기간을 확정하지는 않아요.,,형성 시기는 연구 자료의 대략적인 추정값이며 정확한 하루를 뜻하지 않아요.,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920049,910049,3,1,1,독도 해안의 바위를 깎는 바닷물의 움직임은 무엇인가요?,"[""파도"", ""강의 흐름"", ""빙하의 이동""]",1,파도가 해안에 부딪치며 바위를 깎는 작용을 해요.,"[""파도가 해안에 부딪치며 바위를 깎는 작용을 해요."", ""독도 해안에서 바닷물이 바위를 때리는 것은 강물이 아니라 파도예요."", ""자료의 해안 변화는 빙하가 아니라 파도에 의한 작용이에요.""]",파도는 독도 해안의 바위를 깎아 절벽·동굴·아치 같은 지형을 만드는 데 영향을 주어요.,,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66 | https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0fe4eeb6-3f6a-48b1-ab75-c8d4ab6b43be
920050,910050,3,2,2,독도 해안의 바위가 파도에 깎이는 작용을 무엇이라고 하나요?,"[""퇴적"", ""해식"", ""분출""]",2,해식은 바다의 파도 등이 해안 지형을 깎는 작용이에요.,"[""퇴적은 물질이 쌓이는 것이고, 질문은 깎이는 작용을 묻고 있어요."", ""해식은 바다의 파도 등이 해안 지형을 깎는 작용이에요."", ""분출은 화산 물질 등이 뿜어져 나오는 것이에요.""]",파도는 독도 해안의 바위를 깎아 절벽·동굴·아치 같은 지형을 만드는 데 영향을 주어요.,,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66 | https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0fe4eeb6-3f6a-48b1-ab75-c8d4ab6b43be
920051,910051,3,3,3,설명된 독립문바위의 아치 구멍을 만드는 데 영향을 준 작용은 무엇인가요?,"[""강이 실어 온 모래가 쌓이는 작용"", ""산호가 고리 모양으로 자라는 작용"", ""해안 바위가 파도에 깎이는 작용""]",3,바위가 깎여 통로가 생긴 해식아치이므로 파도의 침식과 연결돼요.,"[""모래가 쌓인 지형이 아니라 바위에 뚫린 해식아치예요."", ""독립문바위의 아치는 산호초가 아니라 해안 바위에 생긴 구조예요."", ""바위가 깎여 통로가 생긴 해식아치이므로 파도의 침식과 연결돼요.""]",파도는 독도 해안의 바위를 깎아 절벽·동굴·아치 같은 지형을 만드는 데 영향을 주어요.,독립문바위는 동도에 있는 해식아치예요. 해식아치는 해안의 바위가 깎여 아치 모양으로 남은 지형이에요.,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66 | https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0fe4eeb6-3f6a-48b1-ab75-c8d4ab6b43be
920052,910052,3,4,3,독도 바위를 관찰해 해식 지형으로 분류할 수 있는 설명은 무엇인가요?,"[""바닷가 암벽의 약한 부분이 깎여 구멍이 생겼다"", ""해저에서 분출물이 쌓여 화산체가 커졌다"", ""모래가 물 밑에 가라앉아 새 층을 이루었다""]",1,해안 바위가 깎인 과정이므로 해식 지형의 설명에 맞아요.,"[""해안 바위가 깎인 과정이므로 해식 지형의 설명에 맞아요."", ""이것은 독도의 형성 과정이고, 해안 바위가 깎이는 해식 과정은 아니에요."", ""새 층이 쌓이는 것은 퇴적이에요. 해식은 깎이는 과정이에요.""]",파도는 독도 해안의 바위를 깎아 절벽·동굴·아치 같은 지형을 만드는 데 영향을 주어요.,분류 기준: 해식은 파도 등에 의해 해안 바위가 깎이는 과정이다. 독도의 해식동굴·해식아치는 이 과정과 관련된다.,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66 | https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0fe4eeb6-3f6a-48b1-ab75-c8d4ab6b43be
920053,910053,3,1,1,독도의 바위가 바람과 추위 등에 오래 노출되어 약해지는 과정을 무엇이라고 하나요?,"[""분출"", ""풍화"", ""퇴적""]",2,풍화는 바위가 주변 환경의 영향을 받아 약해지거나 부서지는 과정이에요.,"[""분출은 화산 물질이 나오는 과정으로, 이미 있는 바위가 약해지는 과정과 달라요."", ""풍화는 바위가 주변 환경의 영향을 받아 약해지거나 부서지는 과정이에요."", ""퇴적은 물질이 쌓이는 과정이에요.""]","독도의 바위는 풍화로 약해지고 침식으로 깎이며, 이런 변화가 해안 모습을 바꿔요.",,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920054,910054,3,2,2,독도 해안에서 깎인 바위 조각이 다른 곳에 쌓이는 과정은 무엇인가요?,"[""분출"", ""풍화"", ""퇴적""]",3,옮겨진 조각이 쌓이는 단계는 퇴적이에요. 깎여 나오는 침식과 구분해요.,"[""파도가 옮긴 조각이 쌓이는 것은 화산에서 새 물질이 나오는 분출이 아니에요."", ""풍화는 바위가 약해지는 과정이고, 조각이 쌓이는 것은 퇴적이에요."", ""옮겨진 조각이 쌓이는 단계는 퇴적이에요. 깎여 나오는 침식과 구분해요.""]","독도의 바위는 풍화로 약해지고 침식으로 깎이며, 이런 변화가 해안 모습을 바꿔요.",,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920055,910055,3,3,3,독도 바위가 약해진 뒤 파도에 깎였다는 설명의 과정 순서는 무엇인가요?,"[""풍화 → 침식"", ""퇴적 → 풍화"", ""분출 → 퇴적""]",1,"먼저 바위가 약해지는 풍화가 있고, 이어 파도에 깎이는 침식이 있어요.","[""먼저 바위가 약해지는 풍화가 있고, 이어 파도에 깎이는 침식이 있어요."", ""먼저 조각이 쌓였다는 설명이 없어요. 첫 과정은 풍화예요."", ""이 관찰은 화산 분출이 아니라 이미 있는 해안 바위의 변화를 다뤄요.""]","독도의 바위는 풍화로 약해지고 침식으로 깎이며, 이런 변화가 해안 모습을 바꿔요.",관찰 예시: 독도 해안 바위에 틈이 커졌다. 약해진 부분을 파도가 깎아 바위 조각을 옮겼다. 실제 특정 날짜의 조사값이 아닌 과정 설명이에요.,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
920056,910056,3,4,4,독도 해안선의 변화를 비교하려면 어느 자료 묶음이 적합한가요?,"[""서도 전체 사진과 동도 한 바위의 확대 사진"", ""같은 해안 구간을 같은 축척으로 나타낸 두 시기의 자료"", ""동도 높이표와 울릉도 기온표""]",2,장소와 축척을 맞추어야 해안이 달라진 부분을 비교할 수 있어요.,"[""장소와 범위가 달라 같은 해안의 변화를 비교하기 어려워요."", ""장소와 축척을 맞추어야 해안이 달라진 부분을 비교할 수 있어요."", ""두 표는 같은 해안선의 과거·현재 위치를 보여주지 않아요.""]","독도의 바위는 풍화로 약해지고 침식으로 깎이며, 이런 변화가 해안 모습을 바꿔요.",독도 해안에서는 풍화·침식으로 작은 지형 변화가 생길 수 있어요. 조사에서는 같은 구간의 과거 모습과 새 측정 결과를 대조하려고 해요.,,,https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=66
